Warszawa;2019-06-19;19.06
Warszawa;2019-06-20;-1.38
Warszawa;2019-06-21;28.04
Warszawa;2019-06-22;29.82
Warszawa;2019-06-23;-5.71
Warszawa;2019-06-24;32.18
Warszawa;2019-06-25;6.69
Warszawa;2019-06-26;-1.79
Warszawa;2019-06-27;7.66
Warszawa;2019-06-28;15.47
Warszawa;2019-06-29;6.04
Warszawa;2019-06-30;33.62
Warszawa;2019-07-01;-0.77
Warszawa;2019-07-02;13.07
Warszawa;2019-07-03;36.05
Warszawa;2019-07-04;-4.01
Warszawa;2019-07-05;0.08
Warszawa;2019-07-06;-2.34
Warszawa;2019-07-07;29.68
Warszawa;2019-07-08;2.19
Warszawa;2019-07-09;1.24
Warszawa;2019-07-10;24.46
Warszawa;2019-07-11;-7.66
Warszawa;2019-07-12;-1.21
Warszawa;2019-07-13;35.59
Warszawa;2019-07-14;1.28
Warszawa;2019-07-15;4.98
Warszawa;2019-07-16;36.27
Warszawa;2019-07-17;19.61
Warszawa;2019-07-18;25.93
Warszawa;2019-07-19;6.39
Warszawa;2019-07-20;2.59
Warszawa;2019-07-21;14.39
Warszawa;2019-07-22;4.4
Warszawa;2019-07-23;4.29
Warszawa;2019-07-24;12.13
Warszawa;2019-07-25;22.95
Warszawa;2019-07-26;37.99
Warszawa;2019-07-27;24.56
Warszawa;2019-07-28;12.32
Warszawa;2019-07-29;-1.4
Warszawa;2019-07-30;-3.04
Warszawa;2019-07-31;14.57
Warszawa;2019-08-01;32.06
Warszawa;2019-08-02;27.54
Warszawa;2019-08-03;-1.7
Warszawa;2019-08-04;7.89
Warszawa;2019-08-05;14.8
Warszawa;2019-08-06;32.24
Warszawa;2019-08-07;28.75
Warszawa;2019-08-08;-9.13
Warszawa;2019-08-09;31.32
Warszawa;2019-08-10;3.54
Warszawa;2019-08-11;20.92
Warszawa;2019-08-12;19.23
Warszawa;2019-08-13;12.53
Warszawa;2019-08-14;32.31
Warszawa;2019-08-15;1.71
Warszawa;2019-08-16;16.09
Warszawa;2019-08-17;27.5
Warszawa;2019-08-18;-9.17
Warszawa;2019-08-19;-0.75
Warszawa;2019-08-20;39.6
Warszawa;2019-08-21;15.66
Warszawa;2019-08-22;4.39
Warszawa;2019-08-23;14.71
Warszawa;2019-08-24;-8.26
Warszawa;2019-08-25;8.22
Warszawa;2019-08-26;20.86
Warszawa;2019-08-27;9.28
Warszawa;2019-08-28;26.75
Warszawa;2019-08-29;24.2
Warszawa;2019-08-30;2.01
Warszawa;2019-08-31;19.99
Warszawa;2019-09-01;34.77
Warszawa;2019-09-02;32.53
Warszawa;2019-09-03;23.12
Warszawa;2019-09-04;28.58
Warszawa;2019-09-05;35.35
Warszawa;2019-09-06;-2.59
Warszawa;2019-09-07;13.68
Warszawa;2019-09-08;0.97
Warszawa;2019-09-09;-0.09
Warszawa;2019-09-10;-8.1
Warszawa;2019-09-11;-5.58
Warszawa;2019-09-12;27.02
Warszawa;2019-09-13;5.77
Warszawa;2019-09-14;18.33
Warszawa;2019-09-15;34.94
Warszawa;2019-09-16;23.76
Warszawa;2019-09-17;22.6
Warszawa;2019-09-18;12.74
Warszawa;2019-09-19;-4.02
Warszawa;2019-09-20;-4.4
Warszawa;2019-09-21;-6.86
Warszawa;2019-09-22;15.85
Warszawa;2019-09-23;25.59
Warszawa;2019-09-24;39.62
Warszawa;2019-09-25;11.32
Warszawa;2019-09-26;15.98
Warszawa;2019-09-27;25.26
Warszawa;2019-09-28;33.2
Warszawa;2019-09-29;28.68
Warszawa;2019-09-30;10.63
Warszawa;2019-10-01;0.42
Warszawa;2019-10-02;21.07
Warszawa;2019-10-03;25.94
Warszawa;2019-10-04;-1.53
Warszawa;2019-10-05;8.19
Warszawa;2019-10-06;2.9
Warszawa;2019-10-07;23.59
Warszawa;2019-10-08;20.43
Warszawa;2019-10-09;28.7
Warszawa;2019-10-10;2.07
Warszawa;2019-10-11;37.17
Warszawa;2019-10-12;25.78
Warszawa;2019-10-13;18.69
Warszawa;2019-10-14;-1.95
Warszawa;2019-10-15;-9.91
Warszawa;2019-10-16;8.75
Warszawa;2019-10-17;1.84
Warszawa;2019-10-18;-9.31
Warszawa;2019-10-19;7.81
Warszawa;2019-10-20;15.03
Warszawa;2019-10-21;36.3
Warszawa;2019-10-22;0.85
Warszawa;2019-10-23;-8.47
Warszawa;2019-10-24;18.83
Warszawa;2019-10-25;21.23
Warszawa;2019-10-26;7.93
Warszawa;2019-10-27;3.73
Warszawa;2019-10-28;27.17
Warszawa;2019-10-29;-6.47
Warszawa;2019-10-30;27.08
Warszawa;2019-10-31;14.94
Warszawa;2019-11-01;7.95
Warszawa;2019-11-02;25.68
Warszawa;2019-11-03;21.77
Warszawa;2019-11-04;10.39
Warszawa;2019-11-05;8.42
Warszawa;2019-11-06;8.26
Warszawa;2019-11-07;6.4
Warszawa;2019-11-08;16.47
Warszawa;2019-11-09;5.17
Warszawa;2019-11-10;32.34
Warszawa;2019-11-11;11.27
Warszawa;2019-11-12;32.57
Warszawa;2019-11-13;2.78
Warszawa;2019-11-14;11.88
Warszawa;2019-11-15;3.23
Warszawa;2019-11-16;19.71
Warszawa;2019-11-17;-5.81
Warszawa;2019-11-18;33.9
Warszawa;2019-11-19;11.31
Warszawa;2019-11-20;34.64
Warszawa;2019-11-21;15.3
Warszawa;2019-11-22;-8.65
Warszawa;2019-11-23;37.64
Warszawa;2019-11-24;21.14
Warszawa;2019-11-25;21.19
Warszawa;2019-11-26;3.21
Warszawa;2019-11-27;20.82
Warszawa;2019-11-28;8.46
Warszawa;2019-11-29;-8.38
Warszawa;2019-11-30;3.5
Warszawa;2019-12-01;12.4
Warszawa;2019-12-02;-5.8
Warszawa;2019-12-03;8.32
Warszawa;2019-12-04;28.63
Warszawa;2019-12-05;37.78
Warszawa;2019-12-06;20.01
Warszawa;2019-12-07;11.9
Warszawa;2019-12-08;5.09
Warszawa;2019-12-09;7.09
Warszawa;2019-12-10;-4.62
Warszawa;2019-12-11;19.9
Warszawa;2019-12-12;28.95
Warszawa;2019-12-13;25.92
Warszawa;2019-12-14;16.83
Warszawa;2019-12-15;4.64
Warszawa;2019-12-16;6.69
Warszawa;2019-12-17;-4.6
Warszawa;2019-12-18;32.79
Warszawa;2019-12-19;-6.28
Warszawa;2019-12-20;3.8
Warszawa;2019-12-21;23.98
Warszawa;2019-12-22;-3.26
Warszawa;2019-12-23;-7.45
Warszawa;2019-12-24;17.58
Warszawa;2019-12-25;-8.85
Warszawa;2019-12-26;-9.57
Warszawa;2019-12-27;30.16
Warszawa;2019-12-28;18.27
Warszawa;2019-12-29;34.03
Warszawa;2019-12-30;30.19
Warszawa;2019-12-31;2.03
Warszawa;2020-01-01;1.85
Warszawa;2020-01-02;15.97
Warszawa;2020-01-03;34.39
Warszawa;2020-01-04;30.78
Warszawa;2020-01-05;11.29
Warszawa;2020-01-06;38.91
Warszawa;2020-01-07;22.68
Warszawa;2020-01-08;-6.64
Warszawa;2020-01-09;2.09
Warszawa;2020-01-10;32.18
Warszawa;2020-01-11;-7.17
Warszawa;2020-01-12;17.52
Warszawa;2020-01-13;18.06
Warszawa;2020-01-14;22.8
Warszawa;2020-01-15;35.38
Warszawa;2020-01-16;19.04
Warszawa;2020-01-17;-6.42
Warszawa;2020-01-18;10.54
Warszawa;2020-01-19;-5.49
Warszawa;2020-01-20;19.07
Warszawa;2020-01-21;21.22
Warszawa;2020-01-22;19.29
Warszawa;2020-01-23;34.65
Warszawa;2020-01-24;14.04
Warszawa;2020-01-25;-2.87
Warszawa;2020-01-26;27.52
Warszawa;2020-01-27;19.03
Warszawa;2020-01-28;11.87
Warszawa;2020-01-29;18.92
Warszawa;2020-01-30;32.91
Warszawa;2020-01-31;24.28
Warszawa;2020-02-01;-7.0
Warszawa;2020-02-02;11.04
Warszawa;2020-02-03;-3.91
Warszawa;2020-02-04;32.08
Warszawa;2020-02-05;-5.33
Warszawa;2020-02-06;33.26
Warszawa;2020-02-07;25.55
Warszawa;2020-02-08;24.8
Warszawa;2020-02-09;29.17
Warszawa;2020-02-10;20.41
Warszawa;2020-02-11;2.21
Warszawa;2020-02-12;25.15
Warszawa;2020-02-13;17.32
Warszawa;2020-02-14;11.93
Warszawa;2020-02-15;10.43
Warszawa;2020-02-16;4.45
Warszawa;2020-02-17;19.03
Warszawa;2020-02-18;4.17
Warszawa;2020-02-19;33.03
Warszawa;2020-02-20;38.82
Warszawa;2020-02-21;34.99
Warszawa;2020-02-22;-5.24
Warszawa;2020-02-23;18.43
Warszawa;2020-02-24;38.04
Warszawa;2020-02-25;12.69
Warszawa;2020-02-26;26.64
Warszawa;2020-02-27;23.65
Warszawa;2020-02-28;9.51
Warszawa;2020-02-29;21.36
Warszawa;2020-03-01;31.99
Warszawa;2020-03-02;15.86
Warszawa;2020-03-03;30.73
Warszawa;2020-03-04;29.7
Warszawa;2020-03-05;29.18
Warszawa;2020-03-06;28.11
Warszawa;2020-03-07;38.53
Warszawa;2020-03-08;-0.7
Warszawa;2020-03-09;33.11
Warszawa;2020-03-10;33.34
Warszawa;2020-03-11;8.91
Warszawa;2020-03-12;23.83
Warszawa;2020-03-13;-2.16
Warszawa;2020-03-14;6.2
Warszawa;2020-03-15;31.08
Warszawa;2020-03-16;36.52
Warszawa;2020-03-17;14.75
Warszawa;2020-03-18;22.07
Warszawa;2020-03-19;-5.65
Warszawa;2020-03-20;8.99
Warszawa;2020-03-21;27.36
Warszawa;2020-03-22;1.39
Warszawa;2020-03-23;1.23
Warszawa;2020-03-24;18.15
Warszawa;2020-03-25;-3.03
Warszawa;2020-03-26;17.17
Warszawa;2020-03-27;-3.92
Warszawa;2020-03-28;24.17
Warszawa;2020-03-29;16.7
Warszawa;2020-03-30;36.61
Warszawa;2020-03-31;14.14
Warszawa;2020-04-01;13.04
Warszawa;2020-04-02;27.51
Warszawa;2020-04-03;-3.11
Warszawa;2020-04-04;18.52
Warszawa;2020-04-05;25.52
Warszawa;2020-04-06;-2.6
Warszawa;2020-04-07;10.07
Warszawa;2020-04-08;35.64
Warszawa;2020-04-09;38.56
Warszawa;2020-04-10;9.46
Warszawa;2020-04-11;33.96
Warszawa;2020-04-12;-1.32
Warszawa;2020-04-13;-4.21
Warszawa;2020-04-14;39.01
Warszawa;2020-04-15;-8.02
Warszawa;2020-04-16;-8.28
Warszawa;2020-04-17;3.1
Warszawa;2020-04-18;30.75
Warszawa;2020-04-19;20.24
Warszawa;2020-04-20;38.62
Warszawa;2020-04-21;18.08
Warszawa;2020-04-22;26.82
Warszawa;2020-04-23;0.7
Warszawa;2020-04-24;22.52
Warszawa;2020-04-25;23.14
Warszawa;2020-04-26;33.32
Warszawa;2020-04-27;1.23
Warszawa;2020-04-28;31.47
Warszawa;2020-04-29;33.3
Warszawa;2020-04-30;-9.19
Warszawa;2020-05-01;39.59
Warszawa;2020-05-02;-4.33
Warszawa;2020-05-03;12.15
Warszawa;2020-05-04;7.25
Warszawa;2020-05-05;25.56
Warszawa;2020-05-06;-7.67
Warszawa;2020-05-07;9.45
Warszawa;2020-05-08;-8.53
Warszawa;2020-05-09;-9.83
Warszawa;2020-05-10;33.18
Warszawa;2020-05-11;9.78
Warszawa;2020-05-12;21.58
Warszawa;2020-05-13;-8.45
Warszawa;2020-05-14;14.69
Warszawa;2020-05-15;32.08
Warszawa;2020-05-16;34.15
Warszawa;2020-05-17;23.65
Warszawa;2020-05-18;-7.8
Warszawa;2020-05-19;1.4
Warszawa;2020-05-20;23.74
Warszawa;2020-05-21;-4.11
Warszawa;2020-05-22;24.38
Warszawa;2020-05-23;2.94
Warszawa;2020-05-24;5.12
Warszawa;2020-05-25;10.89
Warszawa;2020-05-26;14.49
Warszawa;2020-05-27;38.98
Warszawa;2020-05-28;7.68
Warszawa;2020-05-29;23.1
Warszawa;2020-05-30;-5.7
Warszawa;2020-05-31;26.59
Warszawa;2020-06-01;12.89
Warszawa;2020-06-02;33.4
Warszawa;2020-06-03;16.57
Warszawa;2020-06-04;6.0
Warszawa;2020-06-05;37.04
Warszawa;2020-06-06;26.12
Warszawa;2020-06-07;36.51
Warszawa;2020-06-08;-3.03
Warszawa;2020-06-09;-3.61
Warszawa;2020-06-10;24.68
Warszawa;2020-06-11;15.91
Warszawa;2020-06-12;3.57
Warszawa;2020-06-13;-5.54
Warszawa;2020-06-14;34.01
Warszawa;2020-06-15;-2.43
Warszawa;2020-06-16;-2.23
Warszawa;2020-06-17;-1.56
Warszawa;2020-06-18;12.71
Warszawa;2020-06-19;-6.53
Warszawa;2020-06-20;13.42
Warszawa;2020-06-21;29.63
Warszawa;2020-06-22;26.44
Warszawa;2020-06-23;16.99
Warszawa;2020-06-24;-9.92
Warszawa;2020-06-25;-3.46
Warszawa;2020-06-26;-9.05
Warszawa;2020-06-27;-4.56
Warszawa;2020-06-28;9.46
Warszawa;2020-06-29;26.13
Warszawa;2020-06-30;2.41
Warszawa;2020-07-01;33.94
Warszawa;2020-07-02;-7.47
Warszawa;2020-07-03;19.68
Warszawa;2020-07-04;5.07
Warszawa;2020-07-05;12.46
Warszawa;2020-07-06;8.82
Warszawa;2020-07-07;23.2
Warszawa;2020-07-08;34.38
Warszawa;2020-07-09;0.16
Warszawa;2020-07-10;26.58
Warszawa;2020-07-11;22.88
Warszawa;2020-07-12;22.95
Warszawa;2020-07-13;-0.15
Warszawa;2020-07-14;37.52
Warszawa;2020-07-15;33.01
Warszawa;2020-07-16;-0.78
Warszawa;2020-07-17;30.87
Warszawa;2020-07-18;37.08
Warszawa;2020-07-19;2.81
Warszawa;2020-07-20;38.72
Warszawa;2020-07-21;1.83
Warszawa;2020-07-22;-8.59
Warszawa;2020-07-23;34.96
Warszawa;2020-07-24;-1.41
Warszawa;2020-07-25;16.43
Warszawa;2020-07-26;31.25
Warszawa;2020-07-27;-2.93
Warszawa;2020-07-28;7.46
Warszawa;2020-07-29;39.36
Warszawa;2020-07-30;34.58
Warszawa;2020-07-31;-9.82
Warszawa;2020-08-01;20.59
Warszawa;2020-08-02;17.92
Warszawa;2020-08-03;2.51
Warszawa;2020-08-04;6.41
Warszawa;2020-08-05;27.45
Warszawa;2020-08-06;34.82
Warszawa;2020-08-07;34.56
Warszawa;2020-08-08;-0.61
Warszawa;2020-08-09;10.74
Warszawa;2020-08-10;1.74
Warszawa;2020-08-11;16.88
Warszawa;2020-08-12;18.79
Warszawa;2020-08-13;-5.3
Warszawa;2020-08-14;-3.18
Warszawa;2020-08-15;30.01
Warszawa;2020-08-16;14.28
Warszawa;2020-08-17;22.85
Warszawa;2020-08-18;11.43
Warszawa;2020-08-19;38.18
Warszawa;2020-08-20;21.19
Warszawa;2020-08-21;34.1
Warszawa;2020-08-22;12.63
Warszawa;2020-08-23;0.14
Warszawa;2020-08-24;32.61
Warszawa;2020-08-25;31.17
Warszawa;2020-08-26;27.39
Warszawa;2020-08-27;24.26
Warszawa;2020-08-28;18.31
Warszawa;2020-08-29;10.53
Warszawa;2020-08-30;31.47
Warszawa;2020-08-31;16.23
Warszawa;2020-09-01;8.93
Warszawa;2020-09-02;8.56
Warszawa;2020-09-03;-1.48
Warszawa;2020-09-04;-4.32
Warszawa;2020-09-05;31.37
Warszawa;2020-09-06;-3.03
Warszawa;2020-09-07;9.49
Warszawa;2020-09-08;23.14
Warszawa;2020-09-09;32.68
Warszawa;2020-09-10;23.63
Warszawa;2020-09-11;-2.08
Warszawa;2020-09-12;-4.03
Warszawa;2020-09-13;-3.57
Warszawa;2020-09-14;3.2
Warszawa;2020-09-15;-9.2
Warszawa;2020-09-16;-6.63
Warszawa;2020-09-17;34.65
Warszawa;2020-09-18;1.79
Warszawa;2020-09-19;6.89
Warszawa;2020-09-20;7.62
Warszawa;2020-09-21;38.13
Warszawa;2020-09-22;34.53
Warszawa;2020-09-23;32.65
Warszawa;2020-09-24;-6.45
Warszawa;2020-09-25;16.67
Warszawa;2020-09-26;33.35
Warszawa;2020-09-27;23.86
Warszawa;2020-09-28;7.85
Warszawa;2020-09-29;-3.05
Warszawa;2020-09-30;33.87
Warszawa;2020-10-01;2.02
Warszawa;2020-10-02;32.18
Warszawa;2020-10-03;35.07
Warszawa;2020-10-04;34.48
Warszawa;2020-10-05;34.02
Warszawa;2020-10-06;16.63
Warszawa;2020-10-07;7.85
Warszawa;2020-10-08;33.55
Warszawa;2020-10-09;-1.22
Warszawa;2020-10-10;-9.99
Warszawa;2020-10-11;6.22
Warszawa;2020-10-12;33.31
Warszawa;2020-10-13;30.28
Warszawa;2020-10-14;7.5
Warszawa;2020-10-15;35.69
Warszawa;2020-10-16;29.37
Warszawa;2020-10-17;34.71
Warszawa;2020-10-18;-2.59
Warszawa;2020-10-19;25.82
Warszawa;2020-10-20;23.98
Warszawa;2020-10-21;-0.04
Warszawa;2020-10-22;-5.61
Warszawa;2020-10-23;9.72
Warszawa;2020-10-24;2.22
Warszawa;2020-10-25;4.88
Warszawa;2020-10-26;5.3
Warszawa;2020-10-27;4.9
Warszawa;2020-10-28;36.23
Warszawa;2020-10-29;0.62
Warszawa;2020-10-30;20.0
Warszawa;2020-10-31;38.2
Warszawa;2020-11-01;20.66
Warszawa;2020-11-02;20.74
Warszawa;2020-11-03;-9.56
Warszawa;2020-11-04;34.24
Warszawa;2020-11-05;22.48
Warszawa;2020-11-06;5.63
Warszawa;2020-11-07;0.44
Warszawa;2020-11-08;3.61
Warszawa;2020-11-09;36.82
Warszawa;2020-11-10;30.89
Warszawa;2020-11-11;17.54
Warszawa;2020-11-12;4.94
Warszawa;2020-11-13;20.62
Warszawa;2020-11-14;5.47
Warszawa;2020-11-15;23.83
Warszawa;2020-11-16;-7.14
Warszawa;2020-11-17;25.46
Warszawa;2020-11-18;-9.69
Warszawa;2020-11-19;39.24
Warszawa;2020-11-20;-5.86
Warszawa;2020-11-21;-1.77
Warszawa;2020-11-22;21.69
Warszawa;2020-11-23;36.42
Warszawa;2020-11-24;36.17
Warszawa;2020-11-25;33.94
Warszawa;2020-11-26;19.69
Warszawa;2020-11-27;0.65
Warszawa;2020-11-28;19.16
Warszawa;2020-11-29;14.44
Warszawa;2020-11-30;-4.54
Warszawa;2020-12-01;33.19
Warszawa;2020-12-02;36.52
Warszawa;2020-12-03;38.52
Warszawa;2020-12-04;26.12
Warszawa;2020-12-05;35.99
Warszawa;2020-12-06;1.17
Warszawa;2020-12-07;34.87
Warszawa;2020-12-08;-9.08
Warszawa;2020-12-09;33.0
